district,crop,pH,N,P,K,avg_temp,total_rainfall,avg_humidity,yield
Mancherial,Bengal Gram,5.2,113,66,52,34.657769387188026,802.7975741744218,57.39155964372475,3.31
Vikarabad,Bajra,5.3,69,69,55,27.567526124565667,355.8267497027666,64.4563399747053,3.3
Karimnagar,Groundnut,5.0,45,69,24,29.718774030026665,550.441873688269,68.92982593278737,3.09
Nalgonda,Bengal Gram,5.8,123,33,80,29.816321703019458,570.4186803668567,66.27705399299164,3.63
Mahabubnagar,Chilli,5.1,77,49,50,36.516162355042034,511.56100899333535,58.31050331938265,3.83
Warangal,Bajra,6.3,144,37,70,33.569568236149244,478.2448375986099,68.70802072896848,4.45
Vikarabad,Sugarcane,5.4,125,55,50,31.018484493826904,269.93582699628837,46.95585361138357,67.33
Rangareddy,Sugarcane,5.7,114,62,47,33.36246352028722,334.6649173324073,62.98158854915999,66.65
Mulugu,Sesame,7.0,80,46,36,30.927659247788153,690.1007324228485,66.64692833087992,2.42
Hyderabad,Cotton,6.7,153,33,59,32.52855140773677,470.74689837066495,52.58863523781631,4.41
Siddipet,Ragi,6.2,61,29,24,37.176227669212835,831.100105852694,42.00665442875581,3.22
Komaram Bheem Asifabad,Maize,5.9,114,64,54,37.15321445437028,674.2630852661903,55.63451991922764,5.45
Medak,Red Gram,6.6,119,25,30,37.15991284125851,335.1860074336934,76.20092424197469,2.93
Kamareddy,Cotton,6.8,46,51,30,35.20816170881068,453.7674610121769,42.66131382052084,3.79
Vikarabad,Sesame,5.9,161,53,37,25.26539993679659,750.0266740142416,64.71798015548418,3.92
Medak,Sesame,6.8,40,67,70,31.831547634517616,715.4525480105609,61.8714323330252,2.44
Nagarkurnool,Sunflower,6.6,56,45,25,31.629110957385087,373.9104942162354,65.78845231880238,3.01
Warangal,Groundnut,6.1,133,25,46,26.821619709453508,743.0679803856457,64.62523103196202,4.07
Nalgonda,Maize,6.1,27,72,73,32.874607025731855,629.8857655607028,44.539903107608794,4.05
Hyderabad,Ragi,5.6,133,50,60,25.31776421017446,887.635263788944,80.77463147913075,3.97
Vikarabad,Sesame,6.3,67,67,38,32.48869915866587,367.4497021534886,77.82648600901007,2.48
Rangareddy,Bengal Gram,5.5,59,59,34,28.27178394419981,329.7798007765765,79.77952451153695,2.79
Sangareddy,Soybean,6.8,122,39,80,31.00165410914451,280.09372874958314,61.93659556678308,4.42
Hanumakonda,Maize,6.5,127,44,39,29.082497559693948,693.2183592902545,78.76615588916184,5.56
Mahabubabad,Bajra,6.8,79,21,67,31.194954482961172,594.2143447211855,44.587982896357516,3.27
Medchal Malkajgiri,Sunflower,7.5,60,45,37,32.25923283224523,521.9495490395789,53.10450738554571,3.07
Peddapalli,Cotton,5.3,52,64,32,23.9828445736169,796.2239055804106,84.8769445338684,3.5
Medchal Malkajgiri,Jowar,6.8,37,73,67,28.58964085973505,213.6171198366663,57.593388622467465,2.69
Bhadradri Kothagudem,Groundnut,5.6,131,59,77,36.5788191625694,255.21407510069668,83.44992625682826,3.94
Nizamabad,Cotton,5.7,81,60,45,35.94439487252495,888.7996379649641,63.04681717128119,4.24
Mahabubnagar,Ragi,5.5,161,30,49,32.32738539427801,521.6057928497136,75.5893928584068,3.92
Khammam,Soybean,5.4,156,59,32,37.17376765816214,661.7183551999385,40.31481676966758,3.99
Vikarabad,Chilli,6.8,140,36,47,24.824975238248296,761.8842757795865,78.36238464485362,3.94
Yadadri Bhuvanagiri,Bajra,7.5,37,72,28,31.450969568793898,471.01247510757617,51.96203567047011,2.6
Nagarkurnool,Bajra,5.1,147,54,63,34.34236071276713,738.3787457175091,44.874576341831485,4.81
Nalgonda,Cotton,7.0,101,78,42,34.16905702785465,722.0227077695538,78.41295163752665,4.88
Medchal Malkajgiri,Rice,5.6,83,67,27,31.46829752277052,593.5509032437847,67.3115123539645,5.17
Siddipet,Jowar,7.4,33,63,71,30.12501699506126,366.6519300168057,48.92390847498694,3.15
Peddapalli,Maize,6.6,73,60,68,25.26241251513398,289.3890192821987,51.0058916161769,4.73
Rajanna Sircilla,Bengal Gram,5.6,145,45,36,25.703932339993067,829.085666837652,41.36985588124739,3.55
Nalgonda,Chilli,5.3,79,26,72,28.32397712811128,850.3690674649692,75.04903619241342,3.75
Jogulamba Gadwal,Sugarcane,5.8,104,48,67,35.46124269251547,223.3219676491102,65.4946386087929,66.39
Rajanna Sircilla,Ragi,5.5,139,27,58,34.283836241603765,251.6232848746521,45.18360898852573,3.01
Medak,Soybean,7.0,148,42,22,23.7931045728874,578.2422664929736,58.41496455621413,4.24
Jangaon,Sesame,6.3,159,27,45,23.992827524321747,797.6277750716185,51.66001283640085,3.89
Nagarkurnool,Groundnut,5.6,128,46,78,32.017632941190556,274.7026396364692,40.61715936528183,3.53
Nizamabad,Bengal Gram,7.0,28,75,77,30.556384091506647,656.4188318511917,65.82528271188546,2.52
Bhadradri Kothagudem,Red Gram,6.8,126,66,21,23.384309777949994,572.9633121933418,80.99233463742797,3.36
Mahabubnagar,Rice,7.2,59,64,53,29.338327173157506,271.9813037629588,67.3873158774052,5.12
Hanumakonda,Soybean,5.1,101,73,50,36.515733812442335,619.8573145894059,67.90164180602217,4.17
Rangareddy,Cotton,6.8,133,47,47,36.838160949439654,749.9267996444875,79.12836231188794,4.5
Wanaparthy,Maize,5.7,108,44,79,23.941177061106398,858.2428257555285,57.85400463132193,5.14
Nirmal,Soybean,5.2,145,63,64,22.210244588437472,301.4877295636129,65.99354754880213,4.5
Jogulamba Gadwal,Jowar,6.9,95,74,58,33.43834601517208,320.4281093529466,68.81947416210934,3.95
Adilabad,Cotton,6.1,125,35,69,23.337049018391042,530.6919290767826,78.49503512500829,4.38
Medak,Bengal Gram,5.1,138,56,53,26.120612400660207,539.0072293796252,71.8825557511758,3.32
Hanumakonda,Maize,6.5,141,60,34,23.90663048623649,216.0483358126589,52.54593283564983,5.14
Vikarabad,Sugarcane,5.5,172,24,61,37.34723086190306,312.3026314566529,51.73004801318804,67.11
Rangareddy,Maize,7.2,138,27,59,23.764003900810053,369.2062703386066,73.3788307895684,4.53
Hanumakonda,Sunflower,6.3,119,60,53,25.368812353684163,651.026272361168,56.33920907509511,4.23
Rangareddy,Cotton,7.1,167,69,26,35.82872825079794,514.60146351907,50.01487406945722,4.9
Sangareddy,Soybean,5.0,82,51,67,26.788754070440973,530.0237754151286,50.72475422726947,3.63
Jayashankar Bhupalpally,Sugarcane,5.9,174,23,41,35.34718549405004,878.6564751663126,67.50134041781935,67.99
Karimnagar,Bengal Gram,5.8,143,67,39,23.92652554528939,259.3323005225213,63.12268923289477,3.65
Jangaon,Jowar,5.7,165,80,30,29.69155852166454,803.353494564535,46.62635705521059,5.13
Siddipet,Soybean,6.8,92,76,63,34.15138790009912,296.1460422158402,46.13402594780648,4.25
Wanaparthy,Ragi,5.0,54,68,26,23.1384233586373,627.9745617470174,75.26229256249081,2.73
Hyderabad,Cotton,7.1,179,66,29,30.06600744585285,453.4112103566912,55.446248334893696,5.27
Medak,Sugarcane,6.3,132,71,72,36.83508421418457,641.9746452747927,65.76160894682589,67.43
Sangareddy,Groundnut,5.2,51,41,25,26.221131830641912,733.3467621464481,73.18550648738434,3.02
Bhadradri Kothagudem,Soybean,5.4,104,29,44,23.62781201589576,399.5601389220208,41.60650211091605,3.4
Medak,Bajra,6.9,76,56,45,22.088278091942662,667.3025940995021,51.60340578320526,2.83
Nagarkurnool,Cotton,5.8,118,33,32,27.395781763707888,358.28108126576217,83.38647090499362,4.4
Nagarkurnool,Bengal Gram,6.6,25,52,73,37.932691948045935,383.70743268024614,52.62820501424499,2.42
Hyderabad,Groundnut,6.8,44,73,52,25.235720052562296,768.0417462519863,82.4554318760899,3.52
Rangareddy,Chilli,6.5,128,57,75,26.73222659228903,547.9855131560108,71.9910756811135,4.68
Karimnagar,Ragi,5.7,106,64,52,23.287622800335868,888.38230489514,60.61567648165406,3.54
Peddapalli,Rice,5.9,166,58,55,23.43367365822065,227.81173016956492,73.6370881353924,5.12
Sangareddy,Red Gram,5.7,59,62,37,36.461111663996974,464.17270894356426,63.99209575363098,2.07
Vikarabad,Bengal Gram,6.6,88,44,53,34.913675580778005,678.6773024481597,50.811384010679056,3.3
Mancherial,Soybean,6.6,120,32,45,37.98261877792546,859.4404529433812,55.553910974569476,4.68
Hyderabad,Sunflower,5.2,92,59,69,22.87986867117759,261.1900495291849,65.49492175777556,3.6
Karimnagar,Onion,5.5,116,53,30,29.65946814927741,236.30228815415856,72.18168653213432,26.52
Medak,Chilli,6.3,79,66,67,37.54976834425243,697.6849990149644,63.39609595711208,3.85
Peddapalli,Ragi,6.7,32,74,24,27.030568833621885,864.0463491131909,67.88099430139272,2.79
Sangareddy,Jowar,5.4,158,32,43,29.470035708831233,836.0725940919635,78.37196175653867,4.62
Bhadradri Kothagudem,Chilli,7.1,107,29,48,27.296340565403213,865.0281075196607,58.16346258726635,4.44
Nagarkurnool,Cotton,6.4,24,46,78,32.0885794690049,564.2164560510022,72.81016399781365,3.5
Suryapet,Sunflower,6.4,162,39,71,34.170355859682545,548.5224702719433,59.280029715936465,4.35
Medak,Maize,5.3,78,73,20,22.970739952746612,419.70967314253454,53.535282689253066,4.43
Hanumakonda,Rice,6.5,49,73,20,25.537520951390448,548.1612448770496,73.56736780200293,4.98
Adilabad,Bajra,5.3,24,30,36,24.962266961919482,712.4630711360975,60.65253455488346,2.63
Sangareddy,Red Gram,5.3,54,62,71,30.01086305109655,331.3843374366345,84.57131993231454,2.4
Komaram Bheem Asifabad,Ragi,6.8,28,53,59,24.460203570656013,401.97381131965636,81.36414692236623,2.72
Sangareddy,Chilli,5.2,146,27,20,36.07850284122036,651.7224856623632,67.30647929843157,4.01
Medchal Malkajgiri,Cotton,5.8,129,65,70,29.703023345544416,814.3559730176913,66.25277235032232,4.81
Rajanna Sircilla,Chilli,6.3,54,45,20,25.49198958763094,210.46709114586943,72.01326356445355,2.84
Adilabad,Bajra,7.2,118,55,44,23.035447897708295,861.6442943323457,76.98923365588053,4.15
Medchal Malkajgiri,Soybean,6.7,57,40,47,27.862458200394776,243.42922088190733,48.4306579496392,3.68
Karimnagar,Jowar,5.2,91,51,44,28.77494148528896,469.1902931530835,75.38162835747232,3.42
Jayashankar Bhupalpally,Cotton,7.4,142,72,33,23.993149958956163,505.4193971200046,78.40150938135943,4.81
Jayashankar Bhupalpally,Rice,6.0,173,71,57,27.090287223424248,819.4216412650254,60.59894001358688,6.1
Warangal,Chilli,5.6,143,30,29,25.74845116155639,503.4255574451378,74.41158008451383,3.69
Jangaon,Onion,5.5,151,32,25,27.284240118383487,382.5929032883142,57.787319627757974,26.92
Wanaparthy,Rice,7.2,175,51,65,32.72841496778889,254.20428162780794,80.01734866975164,5.77
Nirmal,Rice,6.2,127,44,72,30.914237831906235,723.094377567119,73.71155259522129,6.26
Rangareddy,Maize,6.9,90,48,33,29.534483606680666,203.69716931625902,49.9144357391066,4.25
Mulugu,Maize,6.8,143,36,35,27.83478888420432,742.0688272494659,83.48337266889143,4.95
Khammam,Soybean,5.2,122,59,38,31.5479824673905,502.7206970211132,83.9670632322187,3.97
Mulugu,Red Gram,6.6,56,21,42,32.66764119415406,877.7683570412648,50.83404838042085,3.09
Nizamabad,Sugarcane,5.0,96,52,45,33.693800854879285,519.0866181002823,49.81303724068625,66.99
Komaram Bheem Asifabad,Rice,7.1,40,30,33,34.83338492234172,533.9232676490994,45.158782529340165,4.52
Narayanpet,Sesame,6.9,106,57,30,30.238212953390835,447.7826640988993,49.94714217842456,2.65
Vikarabad,Maize,6.5,59,52,32,36.93119555977872,446.6421140618437,52.26615474328193,4.0
Warangal,Cotton,6.4,68,26,58,37.17260782711553,798.5605579445353,47.83641879721468,4.32
Nirmal,Bajra,6.0,74,70,23,35.13422282281099,679.5090066297439,68.51834649351653,3.71
Nalgonda,Cotton,6.7,83,53,51,23.405594588517253,508.3930671489426,44.542755772108684,4.16
Nizamabad,Sesame,6.6,123,66,46,22.365110745155107,483.06133554095,49.69132860709506,2.43
Sangareddy,Bajra,5.5,112,33,28,30.02183182545817,600.3971665328637,52.72193948991408,4.24
Siddipet,Bajra,7.3,86,21,36,33.26714171849569,240.43352603254644,42.48255043727965,3.36
Adilabad,Ragi,5.5,57,43,52,25.067787640575233,893.4732265129932,66.89485568788768,2.75
Vikarabad,Groundnut,6.7,87,29,27,23.29328804233598,211.21102982406876,76.92496501385418,2.73
Jayashankar Bhupalpally,Sunflower,6.1,174,37,38,32.44387150071704,830.8886038121901,56.892330243589385,4.95
Nalgonda,Sesame,6.5,104,52,26,35.584890895403994,494.795410850489,68.98867797500016,3.03
Medak,Bengal Gram,6.1,67,40,32,28.673356144820026,238.54735308638536,69.94429995924213,2.56
Vikarabad,Rice,7.1,84,43,43,24.165252042008763,402.90006382975463,61.29983765965224,4.99
Karimnagar,Onion,5.6,58,50,48,29.08785989082588,239.56528716543625,68.40291525331973,26.58
Narayanpet,Ragi,5.2,103,79,74,29.47730658527477,307.134133272928,49.875918942954414,3.95
Khammam,Maize,7.1,61,64,31,23.338176295140087,347.7400888656011,62.246887507878625,4.24
Wanaparthy,Groundnut,7.0,21,42,65,28.640440844084026,445.64532198888037,66.37898822470821,3.04
Sangareddy,Bengal Gram,5.6,45,29,28,37.76785036359948,722.7389281845269,41.028028543815594,2.51
Mahabubabad,Cotton,7.1,50,70,58,28.013612292295928,846.0648149249283,83.60028645676161,3.9
Sangareddy,Sunflower,6.2,86,47,65,31.437868250451146,207.77746728463669,70.65555752370832,3.23
Suryapet,Sesame,6.2,131,74,60,27.51069483872469,419.7020011920674,61.7246877316328,3.17
Medak,Rice,6.5,119,28,77,32.56367518181933,634.3669614307794,44.58391446674553,5.23
Jangaon,Jowar,6.6,162,57,21,27.75741863054152,400.5062186704795,70.90462504994139,4.7
Mancherial,Maize,6.0,23,70,51,25.293602175983786,391.08500201160507,46.353543112025974,3.79
Khammam,Sesame,7.5,111,75,77,23.5729317871764,785.3591046358238,56.23182564890254,3.55
Hyderabad,Ragi,6.8,137,33,66,22.61712480607202,337.1386057999857,52.798228056736576,2.98
Nalgonda,Soybean,5.3,180,60,71,36.50232927862147,454.8893850077026,50.51992281519375,4.57
Mahabubnagar,Bengal Gram,7.0,164,77,38,22.533723653534402,571.2773591541552,43.35745454160598,4.17
Nizamabad,Groundnut,6.5,29,63,52,23.975994981674,883.1708274739353,56.773622904973884,3.82
Kamareddy,Chilli,5.2,27,62,61,31.659843773875345,706.3900570556582,64.32630552333549,3.1
Medchal Malkajgiri,Sunflower,7.2,140,48,41,34.10030810657498,384.79051723019995,47.00431684828986,3.78
Mancherial,Jowar,6.5,142,53,67,24.254322934597393,745.2020076277587,80.4316695815794,4.05
Warangal,Sesame,6.3,60,62,76,29.068705217644535,669.6424529934902,41.29735578778242,2.58
Adilabad,Sunflower,7.3,53,27,27,34.410705616857996,375.4418582004133,59.8402241496591,2.91
Warangal,Sugarcane,5.9,26,49,61,36.807756048118264,428.6166539289808,40.97178385099267,65.91
Narayanpet,Soybean,5.9,122,35,51,37.181741236409614,419.4433671994074,56.440464346512144,3.54
Sangareddy,Rice,7.2,87,25,26,33.51671448373916,630.4373245357451,43.67335360896068,4.93
Jangaon,Sugarcane,6.6,49,31,60,23.944479607007562,821.749053013624,48.58248756259323,66.5
Siddipet,Maize,6.8,168,60,80,25.355679559464498,314.5370452153842,44.1173330163296,5.55
Rangareddy,Cotton,7.2,71,20,79,23.67185778276837,444.9666620556337,51.47923464304594,3.79
Hyderabad,Onion,6.4,107,45,73,29.87050466930334,752.9205690553711,55.70575129970559,27.31
Mahabubnagar,Ragi,6.8,66,62,44,26.808998663695704,280.5265401836367,75.56138415172856,2.5
Mulugu,Rice,5.9,97,41,28,35.84580086953821,524.0706163011432,51.65959386659624,4.89
Jogulamba Gadwal,Maize,7.0,86,41,80,33.54903091134287,611.8885762720881,49.062544308917445,4.64
Peddapalli,Jowar,5.4,85,36,79,35.297076103952975,868.2244313158609,54.76140617619696,4.0
Hanumakonda,Cotton,6.7,53,59,66,25.34979093807428,440.753374064513,41.2092871085774,3.88
Karimnagar,Sunflower,5.0,59,24,48,34.94899456588011,618.9977997802764,44.546400139393775,2.64
Hyderabad,Onion,7.0,55,27,37,33.364863425021774,259.1864223723594,75.11895731302798,26.36
Narayanpet,Onion,5.5,175,49,71,24.628847738250474,411.7510202541526,43.45395141618423,26.93
Komaram Bheem Asifabad,Sunflower,6.6,36,53,66,33.36012899908945,386.11262742388516,62.24797046984328,3.03
Siddipet,Groundnut,7.4,110,48,76,24.08055547635498,668.7873257308067,52.19092412253777,4.15
Siddipet,Maize,7.3,21,66,46,23.044351136213557,404.38248148634136,67.56528077907271,3.63
Mancherial,Rice,6.4,111,56,54,36.61649241144435,772.0162005984059,80.73001997028851,5.14
Karimnagar,Ragi,7.3,174,48,28,28.928327049273207,601.2241595214869,53.771757779339,4.55
Mulugu,Groundnut,5.9,161,39,68,33.65922152446582,342.2679057009108,77.18308808170167,4.46
Mahabubabad,Bajra,5.0,26,38,73,35.69389956813318,655.6087459634953,69.13820444941663,2.81
Jayashankar Bhupalpally,Sugarcane,6.8,155,52,51,22.569468754317654,406.62490503260807,58.422828922222024,67.47
Warangal,Maize,6.2,174,50,71,31.291406170359025,899.4981851277324,50.62941921708879,6.44
Mancherial,Sugarcane,6.2,41,27,32,32.99812194527294,321.3334608612982,72.74801980223233,66.04
Vikarabad,Chilli,6.0,171,47,60,31.27520656311067,783.0248062861484,43.1056695191808,4.87
Mahabubabad,Groundnut,7.0,29,22,75,37.65856066110963,661.3355912391835,70.81268675976625,3.31
Suryapet,Sugarcane,5.0,49,38,64,33.090030074200605,629.725442942166,47.61388440263897,66.73
Jogulamba Gadwal,Bengal Gram,6.1,30,61,74,35.2432899085443,774.5204618054914,43.82301412611383,2.48
Mulugu,Sunflower,5.6,179,20,45,28.777846343418457,472.10118049254777,42.36152857530084,4.14
Jagtial,Groundnut,6.7,81,46,70,34.11703904439186,522.4331225427973,69.30045346953281,3.74
Mulugu,Rice,6.9,122,79,47,29.20811276075405,280.8183559509464,49.926227686561035,5.91
Mulugu,Ragi,5.0,155,37,67,33.487008523351165,808.0317932437,78.72821639350103,4.54
Mulugu,Rice,5.8,164,70,56,24.347039681742913,454.59808103428276,47.31334203379963,5.81
Suryapet,Groundnut,6.4,145,20,69,36.302227487453074,352.88527746554803,79.22632030667998,4.0
Jogulamba Gadwal,Groundnut,6.6,74,20,32,26.478337186542866,427.5885873276418,66.7277664609501,3.69
Nagarkurnool,Soybean,5.1,162,51,33,31.009333594977075,743.6190596520615,81.02565450838898,5.22
Yadadri Bhuvanagiri,Ragi,6.4,154,75,46,37.02037334957496,587.7721708780398,71.028725620854,4.12
Nizamabad,Maize,5.6,141,64,48,34.06654723517041,298.1262181070602,83.75614576440401,4.95
Nalgonda,Sunflower,7.4,57,53,67,31.479668996438757,877.9289761639587,70.65184630175384,4.04
Nirmal,Red Gram,7.5,101,45,25,34.871541051222366,674.9217196684133,69.21933134326076,2.9
Suryapet,Bengal Gram,6.5,43,29,28,26.794089286533683,495.4623176230642,56.20488769674384,2.69
Jayashankar Bhupalpally,Jowar,5.2,47,44,33,24.9151696459328,248.29577346354694,47.94348904738694,3.22
Komaram Bheem Asifabad,Bengal Gram,6.1,125,49,57,29.249735751922792,312.01517584934606,46.651095915444806,3.56
Jangaon,Cotton,5.5,84,80,45,37.1228320346562,468.41401820440996,49.39327749935751,4.42
Khammam,Sesame,7.1,97,66,72,37.2963227490165,338.01667772165,43.888285364894934,3.02
Rajanna Sircilla,Sesame,5.1,105,51,44,35.19750106841211,686.7920991280673,83.91371163061437,2.65
Hyderabad,Cotton,7.0,105,37,26,23.673536629094972,238.46838554847466,40.73020085865888,3.35
Mancherial,Ragi,5.8,148,32,34,25.981121171036264,285.9424861986886,59.43730602122814,3.17
Nagarkurnool,Onion,5.3,66,67,58,32.3137874989227,806.9305545712599,47.2645918415741,26.95
Rangareddy,Bajra,6.7,24,44,80,29.742127799274574,207.1991535124318,66.30114241993152,2.87
Jagtial,Groundnut,7.4,24,61,53,35.11608790084546,815.7300592195078,82.03622306067831,3.62
Nagarkurnool,Ragi,5.9,119,78,33,23.490552283000866,774.5101118607704,84.60008345692363,3.88
Nizamabad,Cotton,6.1,35,21,23,37.218040112888396,410.40732494315023,42.50916865446277,2.63
Nirmal,Maize,6.9,23,45,37,32.64154435265556,496.2645158312989,46.21036794752736,4.24
Jayashankar Bhupalpally,Cotton,6.4,110,53,56,33.861423384628424,423.1187894711767,52.80282644305891,3.89
Medak,Ragi,6.4,29,67,51,36.181655843503414,850.2453106985691,50.886683196632106,3.14
Khammam,Onion,6.9,93,61,75,24.47196064835549,465.8185511534686,78.36873169643476,26.56
Medak,Sesame,5.4,171,53,42,24.990352882036017,500.9107115652033,82.81167052922683,3.34
Kamareddy,Onion,5.2,89,26,42,27.745195631847274,435.00808984942984,66.35414341531245,26.79
Hyderabad,Rice,5.4,153,34,33,36.48667958725238,204.7869488121177,71.19638261434875,5.67
Nizamabad,Chilli,5.4,154,47,44,35.82476341633394,364.344507345386,55.77402066037705,3.54
Jangaon,Soybean,6.2,55,78,34,31.79975826695513,547.1083195964814,57.00727694030345,4.17
